detector,augmentation,seed,time_bucket,auprc,recall_at_1pct_fpr,positives,rows
xgboost,smote_repaired_v2,4,Q2,0.9811415721478614,1.0,53,54493
xgboost,smote_repaired_v2,4,Q3,0.809209905869788,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,4,Q4 latest,0.9825175105232732,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,5,Q1 earliest,0.6561107963068681,0.7368421052631579,19,54494
xgboost,smote_repaired_v2,5,Q2,0.9788338555909137,1.0,53,54493
xgboost,smote_repaired_v2,5,Q3,0.8064339554188266,0.8536585365853658,82,54493
xgboost,smote_repaired_v2,5,Q4 latest,0.9821365312962708,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,6,Q1 earliest,0.663429340717628,0.7368421052631579,19,54494
xgboost,smote_repaired_v2,6,Q2,0.9853821585051252,1.0,53,54493
xgboost,smote_repaired_v2,6,Q3,0.8178267840805719,0.8780487804878049,82,54493
xgboost,smote_repaired_v2,6,Q4 latest,0.9836760310694693,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,7,Q1 earliest,0.6552787731736318,0.7894736842105263,19,54494
xgboost,smote_repaired_v2,7,Q2,0.9803163416898716,1.0,53,54493
xgboost,smote_repaired_v2,7,Q3,0.8080979132076431,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,7,Q4 latest,0.9825415756029745,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,8,Q1 earliest,0.6515134127844825,0.8421052631578947,19,54494
xgboost,smote_repaired_v2,8,Q2,0.9788275347208428,1.0,53,54493
xgboost,smote_repaired_v2,8,Q3,0.8171192002483054,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,8,Q4 latest,0.9823918278672988,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,9,Q1 earliest,0.6517610123136974,0.9473684210526315,19,54494
xgboost,smote_repaired_v2,9,Q2,0.9827512202404243,1.0,53,54493
xgboost,smote_repaired_v2,9,Q3,0.8175659864450042,0.9146341463414634,82,54493
xgboost,smote_repaired_v2,9,Q4 latest,0.9829277013213524,0.9846153846153847,195,54494
xgboost,smote_v2,0,Q1 earliest,0.6635657671215738,0.7368421052631579,19,54494
xgboost,smote_v2,0,Q2,0.9828662270889217,1.0,53,54493
xgboost,smote_v2,0,Q3,0.815658061205657,0.8536585365853658,82,54493
xgboost,smote_v2,0,Q4 latest,0.982948490541108,0.9846153846153847,195,54494
xgboost,smote_v2,1,Q1 earliest,0.6608288566236118,0.7894736842105263,19,54494
xgboost,smote_v2,1,Q2,0.9812962536506424,1.0,53,54493
xgboost,smote_v2,1,Q3,0.811117928320668,0.8780487804878049,82,54493
xgboost,smote_v2,1,Q4 latest,0.983118384428838,0.9846153846153847,195,54494
xgboost,smote_v2,2,Q1 earliest,0.6536312017989222,0.8421052631578947,19,54494
xgboost,smote_v2,2,Q2,0.9795839193446187,1.0,53,54493
xgboost,smote_v2,2,Q3,0.809247903788712,0.8902439024390244,82,54493
xgboost,smote_v2,2,Q4 latest,0.981721707588466,0.9846153846153847,195,54494
xgboost,smote_v2,3,Q1 earliest,0.6595416279260989,0.7894736842105263,19,54494
xgboost,smote_v2,3,Q2,0.9817688535259289,1.0,53,54493
xgboost,smote_v2,3,Q3,0.8142525346376172,0.8658536585365854,82,54493
xgboost,smote_v2,3,Q4 latest,0.9826180395875092,0.9846153846153847,195,54494
xgboost,smote_v2,4,Q1 earliest,0.6580737046320191,0.8421052631578947,19,54494
xgboost,smote_v2,4,Q2,0.9806996597938117,1.0,53,54493
xgboost,smote_v2,4,Q3,0.8099236493323554,0.8658536585365854,82,54493
xgboost,smote_v2,4,Q4 latest,0.9825660606351531,0.9846153846153847,195,54494
xgboost,smote_v2,5,Q1 earliest,0.6496191087164741,0.7368421052631579,19,54494
xgboost,smote_v2,5,Q2,0.9789785414495131,1.0,53,54493
xgboost,smote_v2,5,Q3,0.8097713557301239,0.8658536585365854,82,54493
xgboost,smote_v2,5,Q4 latest,0.9818510172788867,0.9846153846153847,195,54494
xgboost,smote_v2,6,Q1 earliest,0.6601905125556173,0.7894736842105263,19,54494
xgboost,smote_v2,6,Q2,0.9845900603692479,1.0,53,54493
xgboost,smote_v2,6,Q3,0.8164918461192298,0.8780487804878049,82,54493
xgboost,smote_v2,6,Q4 latest,0.9837094050199547,0.9846153846153847,195,54494
xgboost,smote_v2,7,Q1 earliest,0.6601318690955882,0.7894736842105263,19,54494
xgboost,smote_v2,7,Q2,0.9819537878723579,1.0,53,54493
xgboost,smote_v2,7,Q3,0.8120230507843467,0.8658536585365854,82,54493
xgboost,smote_v2,7,Q4 latest,0.9826414944343689,0.9846153846153847,195,54494
xgboost,smote_v2,8,Q1 earliest,0.6459327050227692,0.7894736842105263,19,54494
xgboost,smote_v2,8,Q2,0.9793584633936602,1.0,53,54493
xgboost,smote_v2,8,Q3,0.8092606969164109,0.8780487804878049,82,54493
xgboost,smote_v2,8,Q4 latest,0.9821348760237776,0.9846153846153847,195,54494
xgboost,smote_v2,9,Q1 earliest,0.6536037303646413,0.7368421052631579,19,54494
xgboost,smote_v2,9,Q2,0.9814089544524037,1.0,53,54493
xgboost,smote_v2,9,Q3,0.816165934581486,0.8658536585365854,82,54493
xgboost,smote_v2,9,Q4 latest,0.9827718943620339,0.9846153846153847,195,54494
xgboost,typology_projected_v2,0,Q1 earliest,0.6812427870477722,0.8947368421052632,19,54494
xgboost,typology_projected_v2,0,Q2,0.9877322346958877,1.0,53,54493
xgboost,typology_projected_v2,0,Q3,0.8388323419108438,0.8658536585365854,82,54493
xgboost,typology_projected_v2,0,Q4 latest,0.9834237162377676,0.9846153846153847,195,54494
xgboost,typology_projected_v2,1,Q1 earliest,0.6995989484937363,0.8421052631578947,19,54494
xgboost,typology_projected_v2,1,Q2,0.9922713100281675,1.0,53,54493
xgboost,typology_projected_v2,1,Q3,0.8540855818708555,0.8780487804878049,82,54493
xgboost,typology_projected_v2,1,Q4 latest,0.9828581651349522,0.9846153846153847,195,54494
xgboost,typology_projected_v2,2,Q1 earliest,0.7009863268761622,0.8947368421052632,19,54494
xgboost,typology_projected_v2,2,Q2,0.9929733058145724,1.0,53,54493
xgboost,typology_projected_v2,2,Q3,0.8561202521118758,0.8780487804878049,82,54493
xgboost,typology_projected_v2,2,Q4 latest,0.9845803235049866,0.9846153846153847,195,54494
xgboost,typology_projected_v2,3,Q1 earliest,0.6910357248263215,0.8421052631578947,19,54494
xgboost,typology_projected_v2,3,Q2,0.9908490547922992,1.0,53,54493
xgboost,typology_projected_v2,3,Q3,0.8481386490053832,0.8536585365853658,82,54493
xgboost,typology_projected_v2,3,Q4 latest,0.9847853147356748,0.9846153846153847,195,54494
xgboost,typology_projected_v2,4,Q1 earliest,0.7175688507015316,0.9473684210526315,19,54494
xgboost,typology_projected_v2,4,Q2,0.9948732226238449,1.0,53,54493
xgboost,typology_projected_v2,4,Q3,0.8621205985231546,0.9146341463414634,82,54493
xgboost,typology_projected_v2,4,Q4 latest,0.9844899035307175,0.9846153846153847,195,54494
xgboost,typology_projected_v2,5,Q1 earliest,0.6913439887504444,0.8421052631578947,19,54494
xgboost,typology_projected_v2,5,Q2,0.9942962538431601,1.0,53,54493
xgboost,typology_projected_v2,5,Q3,0.8362040376656038,0.8536585365853658,82,54493
xgboost,typology_projected_v2,5,Q4 latest,0.9831774817459082,0.9846153846153847,195,54494
xgboost,typology_projected_v2,6,Q1 earliest,0.6800335455123001,0.7894736842105263,19,54494
xgboost,typology_projected_v2,6,Q2,0.9895373369226026,1.0,53,54493
xgboost,typology_projected_v2,6,Q3,0.8466444890933073,0.8536585365853658,82,54493
xgboost,typology_projected_v2,6,Q4 latest,0.9840847812471999,0.9846153846153847,195,54494
xgboost,typology_projected_v2,7,Q1 earliest,0.7277007300182715,0.9473684210526315,19,54494
xgboost,typology_projected_v2,7,Q2,0.9944894036441952,1.0,53,54493
xgboost,typology_projected_v2,7,Q3,0.8448119085538355,0.8536585365853658,82,54493
xgboost,typology_projected_v2,7,Q4 latest,0.9863183190112002,0.9897435897435898,195,54494
xgboost,typology_projected_v2,8,Q1 earliest,0.7507941986231226,0.9473684210526315,19,54494
xgboost,typology_projected_v2,8,Q2,0.994265664821772,1.0,53,54493
xgboost,typology_projected_v2,8,Q3,0.863380782894574,0.8902439024390244,82,54493
xgboost,typology_projected_v2,8,Q4 latest,0.9850838295540341,0.9846153846153847,195,54494
xgboost,typology_projected_v2,9,Q1 earliest,0.7272654788059086,0.8421052631578947,19,54494
xgboost,typology_projected_v2,9,Q2,0.9934059218990255,1.0,53,54493
xgboost,typology_projected_v2,9,Q3,0.8506604861457747,0.8536585365853658,82,54493
xgboost,typology_projected_v2,9,Q4 latest,0.9852710332131553,0.9846153846153847,195,54494
