augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
no_adversarial_selection,0.11376525975081801,0.9024634421170321,0.019015760068805003,transxion,graphsage_lite,0.048069427034448005,0.092483047179339,,1,0.18394896324517002,0.049459876543209005,0.14301552106430102,0.568736141906873,0.6707317073170731,0.5,0,902,4440,1818982,43.46997284889221,0.12010908699752101,0.9308972548130521,0.023912159599273,0.059659584722314,0.066703724291272,0.16021222194502002,779,0.034861425832316,0.13992297817715002,0.603337612323491,0.7034659820282411
no_adversarial_selection,0.11578934182945601,0.9014060080242401,0.025829375679906,transxion,graphsage_lite,0.059941842467378006,0.06618544123627401,,1,0.153938777652378,0.034683004794885,0.13747228381374701,0.601995565410199,0.646341463414634,0.5,1,902,4440,1818982,43.45406937599182,0.12744122134016,0.9293612726981421,0.033432688874173,0.07439350941818301,0.047690704942701,0.135271317275541,779,0.024584294693293002,0.14762516046213,0.617458279845956,0.6675224646983311
no_adversarial_selection,0.111756040364893,0.9056227589333931,0.019782101737076,transxion,graphsage_lite,0.058912947278652004,0.095022965138167,,1,0.185359882541194,0.050973422732046005,0.119733924611973,0.6164079822616401,0.6674057649667401,0.5,2,902,4440,1818982,43.47040414810181,0.12225173604959401,0.9286251255720831,0.025547000299097,0.06942185013235201,0.066101036987744,0.158895350167315,779,0.034542714732815005,0.136071887034659,0.625160462130937,0.704749679075738
no_profile,0.11419401741109302,0.8977252357022171,0.015327917289814,transxion,graphsage_lite,0.035813042608338,0.10612034973427001,,1,0.19540009453600102,0.057506503158677,0.14745011086474502,0.595343680709534,0.6452328159645231,0.5,0,902,4440,1818982,55.28450345993042,0.12319777417752802,0.926732775934849,0.022590594486613002,0.053069726353499005,0.06475349521707101,0.153974295695805,779,0.033870203694931,0.14762516046213,0.617458279845956,0.6752246469833121
no_profile,0.10287867282167601,0.903034872087581,0.036501492843907,transxion,graphsage_lite,0.073615776168188,0.044617204664525005,,1,0.124432242574376,0.023010145382282,0.12638580931263801,0.587583148558758,0.6419068736141901,0.5,1,902,4440,1818982,58.08200550079346,0.11241392414882301,0.927620578610656,0.043767955864341006,0.085828689996018,0.034979192441795,0.11429719478843602,779,0.017881270662641002,0.142490372272143,0.611039794608472,0.672657252888318
no_profile,0.125515775372775,0.9178519623389011,0.023294613569581003,transxion,graphsage_lite,0.059785032873378004,0.07512107219281401,,1,0.16708607800351302,0.039570479354532,0.155210643015521,0.6452328159645231,0.688470066518847,0.5,2,902,4440,1818982,54.60590219497681,0.125078737869095,0.930268371511733,0.031558848143611005,0.07320671589137401,0.048341006508969005,0.135278122345927,779,0.024941639021992004,0.148908857509627,0.6482670089858791,0.693196405648267
no_temporal,0.11536887739514201,0.904810343309115,0.016298266422891002,transxion,graphsage_lite,0.036112764326333,0.09712989755220101,,1,0.18623435711170203,0.052250736222128,0.14301552106430102,0.6053215077605321,0.647450110864745,0.5,0,902,4440,1818982,43.66536784172058,0.12063268802820201,0.9259074761968241,0.024755796132866003,0.055214556204674005,0.05888634630053301,0.147023994072764,779,0.030657629990469,0.14762516046213,0.62002567394095,0.6752246469833121
no_temporal,0.105112203606433,0.9039575977042981,0.038759755119611,transxion,graphsage_lite,0.078357534806962,0.043124596513879,,1,0.122826898808832,0.022208923465655003,0.12195121951219501,0.595343680709534,0.6385809312638581,0.5,1,902,4440,1818982,43.53772807121277,0.11522193852013402,0.927494716661251,0.043598200189021004,0.08566685854198801,0.035023508544722005,0.114378154863101,779,0.017904432930339,0.138639281129653,0.618741976893453,0.6688061617458281
no_temporal,0.12441503340337101,0.9126447645806021,0.022619673021718002,transxion,graphsage_lite,0.057596774330383,0.077909682037821,,1,0.16874553895861902,0.041170165815522006,0.149667405764966,0.6341463414634141,0.672949002217294,0.5,2,902,4440,1818982,43.27974772453308,0.126862959312913,0.9281138553599481,0.029949682662888003,0.06973761689075801,0.052551309425247,0.140931484831467,779,0.027198917456021002,0.15019255455712402,0.631578947368421,0.686777920410783
amount_only,0.11536887739514201,0.904810343309115,0.016298266422891002,transxion,graphsage_lite,0.036112764326333,0.09712989755220101,,1,0.18623435711170203,0.052250736222128,0.14301552106430102,0.6053215077605321,0.647450110864745,0.5,0,902,4440,1818982,42.997353076934814,0.12063268802820201,0.9259074761968241,0.024755796132866003,0.055214556204674005,0.05888634630053301,0.147023994072764,779,0.030657629990469,0.14762516046213,0.62002567394095,0.6752246469833121
