augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
smote_repaired_v2,0.9283216783216781,0.999271305429663,0.000380367230946,8,amlnet,xgboost,0.00039354739023600004,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,0,11,385,653543,17.95646572113037,0.884900990099009,0.99771521226415,0.000212000546593,0.000246132530002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
smote_repaired_v2,0.9403409090909091,0.999626766195681,0.00040152450608200004,8,amlnet,xgboost,0.00043156338755400006,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,1.0,1.0,0.75,1,11,385,653543,17.45272660255432,0.894607843137254,0.998943592767295,0.00019678288185100002,0.00018022923913800002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
smote_repaired_v2,0.9313131313131311,0.999395716697769,0.000398176108898,8,amlnet,xgboost,0.000411165864042,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,2,11,385,653543,18.4279682636261,0.9,0.9992138364779871,0.00019796958805400001,0.000200947219,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
smote_repaired_v2,0.9286987522281641,0.9992890784679641,0.00042115850015,8,amlnet,xgboost,0.00045291149704700004,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,3,11,385,653543,18.168821334838867,0.897727272727272,0.9991155660377351,0.00019946738909,0.00019805425469600002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
smote_repaired_v2,0.9340909090909091,0.999484581889273,0.000388852466302,8,amlnet,xgboost,0.00038095593991600005,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,4,11,385,653543,17.567723751068115,0.899390243902439,0.999189268867924,0.00022598949994200002,0.000262876378023,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.9290909090909091,0.9993068515062651,0.00040528701089400006,8,amlnet,xgboost,0.00046764417652000003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,0,11,385,653543,17.368738174438477,0.904411764705882,0.9993612421383641,0.000214341100244,0.00024242482095800002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.9290909090909091,0.9993068515062651,0.00040784357051300003,8,amlnet,xgboost,0.00047217593917800004,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,1,11,385,653543,17.732855319976807,0.9,0.9992138364779871,0.000198087413961,0.00020496265471600002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.930367504835589,0.9993601706211671,0.000387560646761,8,amlnet,xgboost,0.00042345081407900003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,2,11,385,653543,17.53743267059326,0.903571428571428,0.9993366745283011,0.000197201257836,0.00020258268063100003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.921286031042128,0.9987381142806361,0.000408080447993,8,amlnet,xgboost,0.000461332492217,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,3,11,385,653543,17.774757623672485,0.8925438596491221,0.9987961871069181,0.000204400139743,0.00022908084531900001,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.930367504835589,0.9993601706211671,0.00039350674524500005,8,amlnet,xgboost,0.00043511259040100004,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,4,11,385,653543,17.411189794540405,0.9020270270270271,0.999287539308176,0.000205303285509,0.00023469660874900002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
