acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate,eval_subset,heldout_train_positives
0.946745562130177,smote_repaired_v2,amlnet,xgboost,0.107844811574489,0.334847803377477,169,layering,1.0,0.0,0.0,0.0,2.955477233883496,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,smote_repaired_v2,amlnet,xgboost,0.052419971098518,0.346052504534459,169,layering,1.0,0.0,0.0,0.0,2.969588171575011,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,smote_repaired_v2,amlnet,xgboost,0.200572278587481,0.337033135503244,169,layering,1.0,0.0,0.0,0.0,2.926888647590189,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,smote_repaired_v2,amlnet,xgboost,0.162741499289333,0.335956595844864,169,layering,1.0,0.0,0.0,0.0,2.8388686046651,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.073758408269494,0.022792071666397,169,layering,1.0,0.0,0.0,0.0,2.778032009692675,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.010064661027275,0.025307570781342,169,layering,1.0,0.0,0.0,0.0,2.640068389882826,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.094954382872521,0.020500811230931,169,layering,1.0,0.0,0.0,0.0,2.64649811604182,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.0092821824433,0.02197983460647,169,layering,1.0,0.0,0.0,0.0,2.696459020190246,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.003233772963288,0.023731419949504,169,layering,1.0,0.0,0.0,0.0,2.705606410658893,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.004438615804511,0.024516887802138,169,layering,1.0,0.0,0.0,0.0,2.70794479683493,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.013720189498228,0.021344279964094,169,layering,1.0,0.0,0.0,0.0,2.745264730833176,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.066104914060631,0.024830451272788,169,layering,1.0,0.0,0.0,0.0,2.71697312195961,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.027092638263531,0.02526803743377,169,layering,1.0,0.0,0.0,0.0,2.685477467735874,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,random_feasible_v2,amlnet,xgboost,0.000701306234172,0.027598602185692,169,layering,1.0,0.0,0.0,0.0,2.677283556637954,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,6.113972842861039,0.374128072242856,169,layering,1.0,0.0,0.0,0.0,1.498713401388909,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,7.754390851406946,0.335184702703927,169,layering,1.0,0.0,0.0,0.0,1.367782617718018,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,5.404287419319085,0.366056210774257,169,layering,1.0,0.0,0.0,0.0,1.691837677514807,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,6.086109828964707,0.36067252924762,169,layering,1.0,0.0,0.0,0.0,1.7001845530434871,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,5.834856292196315,0.390254477112194,169,layering,1.0,0.0,0.0,0.0,1.715739684210229,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,6.61742040545821,0.383926041001877,169,layering,1.0,0.0,0.0,0.0,1.568913515888485,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,7.295234430150719,0.367197679076987,169,layering,1.0,0.0,0.0,0.0,1.5911918708256412,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,6.140799549778727,0.387632682591787,169,layering,1.0,0.0,0.0,0.0,1.6386753518486712,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,7.528828072318493,0.347002532309397,169,layering,1.0,0.0,0.0,0.0,1.401488947530156,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,hard_projected_v2,amlnet,xgboost,5.606956124410158,0.330262591224379,169,layering,1.0,0.0,0.0,0.0,1.653076033585374,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,4.897167812216586,0.274529304664733,169,layering,1.0,0.0,0.0,0.0,1.559811382777848,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,7.090770300339479,0.262171651132615,169,layering,1.0,0.0,0.0,0.0,1.355260326913098,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,3.9298086180078062,0.259102532566513,169,layering,1.0,0.0,0.0,0.0,1.492638609869444,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,5.156737192210449,0.276790682228807,169,layering,1.0,0.0,0.0,0.0,1.667432812429644,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,3.8957309240648472,0.249935564866654,169,layering,1.0,0.0,0.0,0.0,1.548524046191499,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,5.576223227925304,0.284184245530262,169,layering,1.0,0.0,0.0,0.0,1.525709163541707,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,6.013158476642344,0.258744318549836,169,layering,1.0,0.0,0.0,0.0,1.53630360374757,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,4.669311818643562,0.265446671488934,169,layering,1.0,0.0,0.0,0.0,1.5656708264536632,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,6.302024076480819,0.266872815934046,169,layering,1.0,0.0,0.0,0.0,1.407104618216224,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_hard_projected_v2,amlnet,xgboost,4.465536188159497,0.257561286761412,169,layering,1.0,0.0,0.0,0.0,1.632096821785274,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.000159567934924,0.36420530127972,169,layering,1.0,0.0,0.0,0.0,1.857851576817929,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.591097125989269,0.325444699400813,169,layering,1.0,0.0,0.0,0.0,1.832246630153876,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,2.818879718225846,0.38000233121243,169,layering,1.0,0.0,0.0,0.0,1.9730339807371504,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.027237482800265,0.335964621357609,169,layering,1.0,0.0,0.0,0.0,2.04220166017846,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.002267728237004,0.375477740025074,169,layering,1.0,0.0,0.0,0.0,1.989107298861922,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.2168110402628542,0.373898070038886,169,layering,1.0,0.0,0.0,0.0,2.04493883548891,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.391817930700103,0.313407493455118,169,layering,1.0,0.0,0.0,0.0,1.961086596060002,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.012559061829428,0.35147716214681,169,layering,1.0,0.0,0.0,0.0,2.084663571245471,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,3.637223355294777,0.342920919737633,169,layering,1.0,0.0,0.0,0.0,1.840465660031814,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,curriculum_projected_v2,amlnet,xgboost,2.847910049279405,0.374230690342873,169,layering,1.0,0.0,0.0,0.0,2.034357131085662,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,7.615890417887889,0.462365149242278,169,layering,1.0,0.0,0.0,0.0,1.401384590284605,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,9.110090651227368,0.405673875057857,169,layering,1.0,0.0,0.0,0.0,1.3468405450582042,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,7.199045139119523,0.449712950795669,169,layering,1.0,0.0,0.0,0.0,1.616893577171154,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,7.307682989767714,0.452759381528332,169,layering,1.0,0.0,0.0,0.0,1.692570386391646,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,6.714365705582052,0.466724923637686,169,layering,1.0,0.0,0.0,0.0,1.670593763962826,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,7.669507912557178,0.477520709097869,169,layering,1.0,0.0,0.0,0.0,1.522761742309932,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,8.273605903267333,0.44086401398793,169,layering,1.0,0.0,0.0,0.0,1.5574278181226902,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,6.969490781271198,0.47100706441078,169,layering,1.0,0.0,0.0,0.0,1.5814411725658442,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,8.622421221372212,0.430414677425639,169,layering,1.0,0.0,0.0,0.0,1.373232914154104,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,typology_projected_v2,amlnet,xgboost,7.09843001571031,0.442760400659043,169,layering,1.0,0.0,0.0,0.0,1.609144222438243,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,6.428745614742525,0.3581995373515,169,layering,1.0,0.0,0.0,0.0,1.497588942407834,0.75,0,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,8.456647377762321,0.339728637518576,169,layering,1.0,0.0,0.0,0.0,1.330875414301288,0.75,1,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,5.464907459618456,0.337531763374917,169,layering,1.0,0.0,0.0,0.0,1.524193763134033,0.75,2,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,6.122257149921034,0.360256289845795,169,layering,1.0,0.0,0.0,0.0,1.609844462970508,0.75,3,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,4.962709475266358,0.339682835691137,169,layering,1.0,0.0,0.0,0.0,1.5844385419810032,0.75,4,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,6.485696077024961,0.368861362752228,169,layering,1.0,0.0,0.0,0.0,1.5256502984559912,0.75,5,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,7.391204920021314,0.359777100707071,169,layering,1.0,0.0,0.0,0.0,1.507441043560926,0.75,6,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,5.703501676855055,0.353543137756643,169,layering,1.0,0.0,0.0,0.0,1.542466465134294,0.75,7,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,7.439986979126088,0.350358696405317,169,layering,1.0,0.0,0.0,0.0,1.3997362882094722,0.75,8,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
0.946745562130177,plausible_typology_projected_v2,amlnet,xgboost,5.5314710697096,0.338371528049563,169,layering,1.0,0.0,0.0,0.0,1.6211189979029772,0.75,9,0.0,cikm_final_fewshot_layering_5,0.0,0.0,all,5.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,3,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,2,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,0,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,1,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,4,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,5,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,6,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,7,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,8,,cikm_final_fewshot_layering_10,,,all,10.0
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,9,,cikm_final_fewshot_layering_10,,,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.133117250035393,0.357652753369162,172,layering,1.0,0.0,0.0,0.0,2.914403645847012,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.299694848481156,0.314532615521859,172,layering,1.0,0.0,0.0,0.0,2.836578579784046,0.75,1,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.162508583456962,0.309885155677006,172,layering,1.0,0.0,0.0,0.0,2.800934235396072,0.75,2,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.233700304894036,0.351974798505372,172,layering,1.0,0.0,0.0,0.0,2.889510316258817,0.75,3,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.269330123902167,0.282750192746637,172,layering,1.0,0.0,0.0,0.0,2.771476532110671,0.75,4,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.090899892617852,0.326186353116535,172,layering,1.0,0.0,0.0,0.0,2.935484324376412,0.75,5,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.15609580579694,0.356098223304842,172,layering,1.0,0.0,0.0,0.0,2.916448178893261,0.75,6,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.045114731753856,0.332719667557198,172,layering,1.0,0.0,0.0,0.0,2.91081678219046,0.75,7,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.22868781710052,0.313240133356799,172,layering,1.0,0.0,0.0,0.0,2.838934749092211,0.75,8,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,smote_repaired_v2,amlnet,lightgbm,0.270258912193734,0.295723005881758,172,layering,1.0,0.0,0.0,0.0,2.806975282084657,0.75,9,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,7.481077962462294e-05,0.023061169656981,172,layering,1.0,0.0,0.0,0.0,2.698408988197821,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.0192386573775,0.021857256631531,172,layering,1.0,0.0,0.0,0.0,2.674952959262324,0.75,1,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.007073525903221,0.019771361509943,172,layering,1.0,0.0,0.0,0.0,2.696229143138784,0.75,2,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.130719009656942,0.019765345384371,172,layering,1.0,0.0,0.0,0.0,2.729928558993059,0.75,3,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.025702793048169,0.023823241062195,172,layering,1.0,0.0,0.0,0.0,2.774974155422282,0.75,4,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.00143026537494,0.023854249373664,172,layering,1.0,0.0,0.0,0.0,2.75484214460292,0.75,5,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.018139937891609,0.025158431001531,172,layering,1.0,0.0,0.0,0.0,2.775241641584943,0.75,6,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,6.276344731404821e-05,0.029439690966084,172,layering,1.0,0.0,0.0,0.0,2.759168127911445,0.75,7,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.10748937038047,0.028276005381014,172,layering,1.0,0.0,0.0,0.0,2.705456264730449,0.75,8,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,random_feasible_v2,amlnet,lightgbm,0.052941120938093,0.026463440664664,172,layering,1.0,0.0,0.0,0.0,2.714135902246136,0.75,9,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,8.269888749019982,0.342520943189438,172,layering,1.0,0.0,0.0,0.0,1.442391191700485,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,8.72730724933995,0.36346181427792,172,layering,1.0,0.0,0.0,0.0,1.408578496701469,0.75,1,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,8.051773740145219,0.414000497063899,172,layering,1.0,0.0,0.0,0.0,1.542546015078277,0.75,2,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,6.538907561323041,0.371150133387229,172,layering,1.0,0.0,0.0,0.0,1.694738415006909,0.75,3,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,7.196870354097458,0.371776193165523,172,layering,1.0,0.0,0.0,0.0,1.589574586246349,0.75,4,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,5.875156465614144,0.332748341713509,172,layering,1.0,0.0,0.0,0.0,1.597869958952075,0.75,5,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,7.919305453700352,0.336342495947787,172,layering,1.0,0.0,0.0,0.0,1.403226713890987,0.75,6,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,7.47182983558684,0.376331199213375,172,layering,1.0,0.0,0.0,0.0,1.363002834769082,0.75,7,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,7.417589565848511,0.348113683631432,172,layering,1.0,0.0,0.0,0.0,1.578430811152708,0.75,8,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,hard_projected_v2,amlnet,lightgbm,9.161258714422177,0.366781003695929,172,layering,1.0,0.0,0.0,0.0,1.212699386651189,0.75,9,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,6.593021794628157,0.25759236503863,172,layering,1.0,0.0,0.0,0.0,1.367377934868909,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,6.469091822284641,0.257108863788452,172,layering,1.0,0.0,0.0,0.0,1.202736248798586,0.75,1,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,5.323643480732016,0.27328922831316,172,layering,1.0,0.0,0.0,0.0,1.463027709517694,0.75,2,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,4.363998271036075,0.279212663261168,172,layering,1.0,0.0,0.0,0.0,1.279893539886942,0.75,3,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,5.542296754770297,0.245395255160066,172,layering,1.0,0.0,0.0,0.0,1.5478155978782642,0.75,4,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,4.107735741627681,0.259256503396089,172,layering,1.0,0.0,0.0,0.0,1.397197599203615,0.75,5,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,6.047242903160255,0.234966182117106,172,layering,1.0,0.0,0.0,0.0,1.328874123413955,0.75,6,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,5.699445187886078,0.264366542118667,172,layering,1.0,0.0,0.0,0.0,1.209492216561626,0.75,7,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,5.662027015949213,0.239562221334742,172,layering,1.0,0.0,0.0,0.0,1.530314428786601,0.75,8,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,plausible_hard_projected_v2,amlnet,lightgbm,7.331400676457899,0.248468395014246,172,layering,1.0,0.0,0.0,0.0,1.136059497068608,0.75,9,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.926267418723196,0.338257453090334,172,layering,1.0,0.0,0.0,0.0,1.7677852777778291,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,4.012134740445791,0.395718672736003,172,layering,1.0,0.0,0.0,0.0,1.785141082274543,0.75,1,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.9877358456609473,0.396566314443463,172,layering,1.0,0.0,0.0,0.0,1.9671031722243064,0.75,2,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.801887000010673,0.369732972566435,172,layering,1.0,0.0,0.0,0.0,1.838284433484101,0.75,3,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.547232794671057,0.331118639851067,172,layering,1.0,0.0,0.0,0.0,1.882816888742142,0.75,4,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.287984327645244,0.390237107651999,172,layering,1.0,0.0,0.0,0.0,1.884106379700817,0.75,5,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.784198398449118,0.381557061832762,172,layering,1.0,0.0,0.0,0.0,1.823955885219672,0.75,6,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.717679135957717,0.337702861195779,172,layering,1.0,0.0,0.0,0.0,1.749965629112996,0.75,7,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,3.743248983488414,0.327885931794397,172,layering,1.0,0.0,0.0,0.0,1.88908248300246,0.75,8,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,curriculum_projected_v2,amlnet,lightgbm,4.229477433688888,0.356410613077684,172,layering,1.0,0.0,0.0,0.0,1.7286064669819532,0.75,9,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
0.9476744186046512,typology_projected_v2,amlnet,lightgbm,8.852690395555534,0.427324838065391,172,layering,1.0,0.0,0.0,0.0,1.405130551043765,0.75,0,0.0,cikm_final_fewshot_layering_10,0.0,0.0,all,10.0
