run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_final_fewshot_layering_5,amlnet,lightgbm,plausible_hard_projected_v2,1.0,layering,6.067120687998127,0.9011819713201281,10,0.0,0.0,10,0.0,0.0,10,1.3981664841547352,0.12288984779460294,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,plausible_typology_projected_v2,1.0,layering,6.785303910916994,0.955148675601036,10,0.0,0.0,10,0.0,0.0,10,1.3779463045499414,0.12101851411306666,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,random_feasible_v2,1.0,layering,0.048675126173974896,0.046451901334724044,10,0.0,0.0,10,0.0,0.0,10,2.6999607620468007,0.04178548693146458,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,smote_repaired_v2,1.0,layering,0.2079068456378646,0.09950323012084894,10,0.0,0.0,10,0.0,0.0,10,2.8950337068716605,0.052149869746871996,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,typology_projected_v2,1.0,layering,8.737715831896207,0.7429349106036509,10,0.0,0.0,10,0.0,0.0,10,1.4293144097204344,0.10531568402747005,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,curriculum_projected_v2,1.0,layering,3.1545963060553874,0.2932231316782727,10,0.0,0.0,10,0.0,0.0,10,1.9659952940661196,0.09234251135433216,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,hard_projected_v2,1.0,layering,6.438285581686441,0.8252917898208081,10,0.0,0.0,10,0.0,0.0,10,1.582760365355378,0.12375695473819621,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_fewshot_layering_5,amlnet,xgboost,plausible_hard_projected_v2,1.0,layering,5.199646863469069,1.0446365015140258,10,0.0,0.0,10,0.0,0.0,10,1.5290552211925972,0.09362936858572224,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,plausible_typology_projected_v2,1.0,layering,6.398712780004772,1.0831439693239482,10,0.0,0.0,10,0.0,0.0,10,1.5143354218058327,0.09041523854534181,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,random_feasible_v2,1.0,layering,0.0303351071436951,0.034584311495632084,10,0.0,0.0,10,0.0,0.0,10,2.6999607620468007,0.04178548693146458,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
