acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.037162162162162005,adv_no_projection,transxion,lightgbm,0.00021568658816300003,296,,0.1,0.962837837837837,0.40137206943535203,0.369927972718535,0.6266298494644651,1,0,0.02
0.04054054054054,adv_no_projection,transxion,lightgbm,0.000235961196448,296,,0.1,0.9594594594594591,0.38703639419587105,0.35325733987290603,0.662609860671857,1,1,0.02
0.02027027027027,adv_no_projection,transxion,lightgbm,0.000270168220717,296,,0.1,0.979729729729729,0.39263329795940705,0.36643848417648,0.6316818196969121,1,2,0.02
0.048648648648648006,adv_no_projection,transxion,lightgbm,0.002900117520221,740,,0.25,0.9513513513513511,0.395792724309774,0.386095420555756,0.600175498275003,1,0,0.02
0.043243243243243,adv_no_projection,transxion,lightgbm,0.00347157365143,740,,0.25,0.9567567567567561,0.40687483078270703,0.401126158945368,0.6175540694044771,1,1,0.02
0.039189189189189004,adv_no_projection,transxion,lightgbm,0.00355535406403,740,,0.25,0.9608108108108101,0.39829154143975004,0.38839220710551203,0.625320265155453,1,2,0.02
0.03581081081081,adv_no_projection,transxion,lightgbm,0.034626053244592,2960,,1.0,0.964189189189189,0.40670572285675305,0.38566071054873,0.6401379622544351,1,0,0.02
0.051013513513513006,adv_no_projection,transxion,lightgbm,0.037202551151739004,2960,,1.0,0.9489864864864861,0.402162753895344,0.39123948172619305,0.6850806850747001,1,1,0.02
0.038851351351351,adv_no_projection,transxion,lightgbm,0.039549093082277005,2960,,1.0,0.9611486486486481,0.40071199902679605,0.385508816186904,0.644903916084128,1,2,0.02
0.9333333333333331,random_feasible,transxion,lightgbm,1.2162361647434961e-08,30,,0.01,0.0,0.0,0.0,0.205429354949966,1,0,0.0
0.9333333333333331,random_feasible,transxion,lightgbm,1.178749797029847e-08,30,,0.01,0.0,0.0,0.0,0.24418913751835003,1,1,0.0
0.9333333333333331,random_feasible,transxion,lightgbm,1.151301765404492e-08,30,,0.01,0.0,0.0,0.0,0.39836099860355906,1,2,0.0
0.945945945945945,random_feasible,transxion,lightgbm,8.112965298450842e-06,148,,0.05,0.0,0.0,0.0,0.530211426452866,1,0,0.0
