augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
typology_projected_v2,0.26812642756091304,0.9432028060459061,0.0032545861249580004,6,transxion,lightgbm,0.007662416724007,0.348108747044917,,1,0.39227696615783003,0.23730862207896802,0.37804878048780405,0.6906873614190681,0.728381374722838,0.25,0,902,3700,1818242,108.3118360042572,0.32460198962241904,0.9535416490903671,0.002903882557079,0.0070991090540080005,0.362869198312236,0.416284963922033,779,0.24283231972198002,0.41206675224646905,0.758664955070603,0.7958921694480101
typology_projected_v2,0.26964740004519905,0.9343652053732511,0.0034059446064970004,6,transxion,lightgbm,0.008367414380364,0.332378223495702,,1,0.378182054287236,0.224111282843894,0.373614190687361,0.68070953436807,0.73170731707317,0.25,1,902,3700,1818242,108.10921955108643,0.33089377608229,0.9530737341916601,0.0030290195364260004,0.007713847777684001,0.355851569933396,0.41135442438436304,779,0.23631002527379902,0.427471116816431,0.761232349165596,0.7843388960205391
plausible_typology_projected_v2,0.26737915082893304,0.9396168337360761,0.0035904898106520005,6,transxion,lightgbm,0.008510325373610001,0.32123212321232103,,1,0.370406288131504,0.213606437454279,0.373614190687361,0.685144124168514,0.7261640798226161,0.25,0,902,3700,1818242,100.11299538612366,0.324147072152355,0.9502606882755191,0.0032170071973420004,0.007775357816889001,0.33665158371040704,0.39576348616372903,779,0.22003154574132402,0.41848523748395305,0.752246469833119,0.793324775353016
plausible_typology_projected_v2,0.27648903303667405,0.941346822394125,0.0034449390242470004,6,transxion,lightgbm,0.008277613653597,0.34388366124893005,,1,0.39198283563249303,0.23147792706333903,0.37250554323725005,0.687361419068736,0.7228381374722831,0.25,1,902,3700,1818242,103.77697134017944,0.332219770169059,0.9529212766693921,0.0030897200232190003,0.007568419493381001,0.353754319824065,0.41022691241840903,779,0.234193011647254,0.41848523748395305,0.7625160462130931,0.7971758664955071
plausible_typology_projected_v2,0.263305010225526,0.9401894659454341,0.003552852286357,6,transxion,lightgbm,0.008027001067243,0.324965517241379,,1,0.37436074968629,0.216305545354388,0.362527716186252,0.676274944567627,0.728381374722838,0.25,2,902,3700,1818242,104.34480094909668,0.319338616186011,0.954626919465802,0.003148799947136,0.007305983905977,0.340619307832422,0.39957391942922404,779,0.22306163021868702,0.40179717586649505,0.754813863928113,0.794608472400513
random_feasible_v2,0.244583296235331,0.937368736048073,0.003393250236564,6,transxion,xgboost,0.007913494461033,0.31105854523950305,,1,0.350196281866309,0.21209677419354803,0.35809312638580904,0.61529933481153,0.6707317073170731,0.25,0,902,3700,1818242,107.406485080719,0.296251551216247,0.9420967692505141,0.0031082037009310002,0.007616768413140001,0.33145009416195803,0.38434194754072604,779,0.21936019941836302,0.404364569961489,0.7175866495507061,0.758664955070603
random_feasible_v2,0.24152163246843802,0.9341753826781111,0.0034751711989900002,6,transxion,xgboost,0.008279045398052,0.30490654205607404,,1,0.344578978432555,0.20697858842188702,0.362527716186252,0.614190687361419,0.677383592017738,0.25,1,902,3700,1818242,102.36675953865051,0.303744671063997,0.9375148127560181,0.0031740640212450004,0.007918301286466001,0.326821705426356,0.38051510536570704,779,0.21545380212591903,0.41591784338896004,0.712451861360718,0.747111681643132
random_feasible_v2,0.240273475650658,0.9332967229623781,0.0035292586515010002,6,transxion,xgboost,0.008489000489423,0.296678121420389,,1,0.33735360996276903,0.2,0.364745011086474,0.607538802660753,0.6674057649667401,0.25,2,902,3700,1818242,102.63027048110962,0.300854811679903,0.939551622467319,0.003200157502721,0.008122358224267,0.323797930614729,0.379407595759773,779,0.212205823693657,0.400513478818998,0.7086007702182281,0.7483953786906291
plausible_hard_projected_v2,0.24235661447822301,0.9094481087192761,0.004003475390592,6,transxion,xgboost,0.013086401264144001,0.28133552271483303,,1,0.32461753802743704,0.18677325581395302,0.36363636363636304,0.598669623059866,0.65410199556541,0.25,0,902,3700,1818242,103.75623154640198,0.297581278618405,0.934843459260098,0.0036651470002470004,0.012154770492467002,0.30481129357533804,0.363952533000975,779,0.19650817236255502,0.396662387676508,0.699614890885751,0.745827984595635
plausible_hard_projected_v2,0.241066136153569,0.9126045134053511,0.004243683262079001,6,transxion,xgboost,0.014080072896069001,0.273979862215156,,1,0.31955348275870804,0.180013927576601,0.36696230598669605,0.595343680709534,0.651884700665188,0.25,1,902,3700,1818242,100.71562838554382,0.290144509095672,0.9351574686305951,0.003917767878793,0.013196436327120002,0.293741307371349,0.355100593253641,779,0.1875,0.40179717586649505,0.6944801026957631,0.740693196405648
curriculum_projected_v2,0.24055813770207102,0.909721878289066,0.004291642969446,6,transxion,xgboost,0.014066273529576002,0.272137107244871,,1,0.319609320701569,0.177687351644625,0.36363636363636304,0.601995565410199,0.666297117516629,0.25,0,902,3700,1818242,95.08791422843933,0.297584025012245,0.93629797963709,0.003913918984198001,0.01303332826728,0.293348177010854,0.354550492102779,779,0.18727789623312002,0.38382541720154,0.6970474967907571,0.7496790757381251
curriculum_projected_v2,0.24117208849097702,0.9122483593215571,0.004131274975477,6,transxion,xgboost,0.013531011646981,0.27303934512806904,,1,0.318824106520503,0.179202772963604,0.365853658536585,0.595343680709534,0.6596452328159641,0.25,1,902,3700,1818242,100.83023619651794,0.29081417710533003,0.9374216036057951,0.0038009582806040002,0.012676842748609002,0.291897891231964,0.353177099637955,779,0.18619469026548602,0.406931964056482,0.693196405648267,0.740693196405648
curriculum_projected_v2,0.24180088332118502,0.917397482164457,0.003964966558977,6,transxion,xgboost,0.012758683512890001,0.284466284466284,,1,0.32853108103655904,0.18869974646867002,0.360310421286031,0.606430155210643,0.6596452328159641,0.25,2,902,3700,1818242,102.01483011245728,0.29265191678056,0.9408088883675361,0.003626275457354,0.011890617425393001,0.302623906705539,0.359802043414412,779,0.195775179177668,0.404364569961489,0.6970474967907571,0.7381258023106541
plausible_hard_projected_v2,0.245222471662035,0.9109136158354081,0.003990856307554001,6,transxion,xgboost,0.013436298033687,0.28627671541057303,,1,0.32738314650119404,0.19178598342125003,0.35809312638580904,0.596452328159645,0.644124168514412,0.25,2,902,3700,1818242,100.79817461967468,0.297645324350275,0.939499745665447,0.0036381787307660004,0.012405102380708001,0.309875813128326,0.366654430650864,779,0.20130618517095603,0.41206675224646905,0.7021822849807441,0.7509627727856221
