acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.920568080050789,0.21882578793148103,2960,,1.0,0.0,0.0,0.0,0.520000216108739,1,2,0.0
0.9333333333333331,boundary_projected_v2,transxion,xgboost,7.119002979700784,0.253115628811597,30,,0.01,0.0,0.0,0.0,0.32220475199109505,1,0,0.0
0.9333333333333331,boundary_projected_v2,transxion,xgboost,7.215726665815861,0.33106959628528104,30,,0.01,0.0,0.0,0.0,0.40525965451677903,1,1,0.0
0.9333333333333331,boundary_projected_v2,transxion,xgboost,8.10108963737767,0.302971242098518,30,,0.01,0.0,0.0,0.0,0.279699838452526,1,2,0.0
0.945945945945945,boundary_projected_v2,transxion,xgboost,7.335492991734001,0.26079937800393305,148,,0.05,0.0,0.0,0.0,0.41788402336887903,1,0,0.0
0.945945945945945,boundary_projected_v2,transxion,xgboost,6.640697521397701,0.290806628701515,148,,0.05,0.0,0.0,0.0,0.549628713567738,1,1,0.0
0.945945945945945,boundary_projected_v2,transxion,xgboost,7.224612929135047,0.226143743553118,148,,0.05,0.0,0.0,0.0,0.5369593077447801,1,2,0.0
0.9493243243243241,boundary_projected_v2,transxion,xgboost,6.3152189304176485,0.26446305945396903,296,,0.1,0.0,0.0,0.0,0.579718673676336,1,0,0.0
0.9493243243243241,boundary_projected_v2,transxion,xgboost,6.060619186223622,0.19381987066202502,296,,0.1,0.0,0.0,0.0,0.47138107801612306,1,1,0.0
0.9493243243243241,boundary_projected_v2,transxion,xgboost,6.830417542521117,0.26227506827306,296,,0.1,0.0,0.0,0.0,0.49439792419627004,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,5.685907666463923,0.23454746411972402,740,,0.25,0.0,0.0,0.0,0.49002821903095806,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,5.589576503216373,0.230283861731257,740,,0.25,0.0,0.0,0.0,0.519892822686392,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,5.622977335055888,0.218830913111375,740,,0.25,0.0,0.0,0.0,0.5258003313630061,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,5.015266584084817,0.23107794931504902,2960,,1.0,0.0,0.0,0.0,0.5280897579571311,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.847842529565468,0.22843096223372303,2960,,1.0,0.0,0.0,0.0,0.529706501128844,1,1,0.0
,none,amlnet,lightgbm,,,0,,0.01,,,,,1,0,
,none,amlnet,lightgbm,,,0,,0.01,,,,,1,1,
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.920830903125439,0.21840464896260803,2960,,1.0,0.0,0.0,0.0,0.517806165657685,1,2,0.0
,none,amlnet,lightgbm,,,0,,0.01,,,,,1,2,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1,0,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1,1,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1,2,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1,0,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1,1,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1,2,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1,0,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1,1,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1,2,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1,0,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1,1,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1,2,
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,2.5767734498010905e-06,0.037045369864942,9,,0.01,0.0,0.0,0.0,3.128708956744109,1,0,0.0
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,0.000118783942287,0.068354974375242,9,,0.01,0.0,0.0,0.0,2.539566420736101,1,1,0.0
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,1.535212890438959,0.076061043251562,9,,0.01,0.0,0.0,0.0,1.8111964930053102,1,2,0.0
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.31260566196675904,0.020339524941166,47,,0.05,0.0,0.0,0.0,2.346713785092871,1,0,0.0
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.0027169028244510003,0.02600301000983,47,,0.05,0.0,0.0,0.0,2.090480283704758,1,1,0.0
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.092803675339532,0.026120226815531004,47,,0.05,0.0,0.0,0.0,2.113774950642669,1,2,0.0
0.9468085106382971,random_feasible_v2,amlnet,lightgbm,0.098443132968049,0.028936755019064002,94,,0.1,0.0,0.0,0.0,2.039270401858821,1,0,0.0
0.9468085106382971,random_feasible_v2,amlnet,lightgbm,0.0054853153678990005,0.020138378342454,94,,0.1,0.0,0.0,0.0,1.923836355485712,1,1,0.0
0.9468085106382971,random_feasible_v2,amlnet,lightgbm,0.11203889220013401,0.025548935225579,94,,0.1,0.0,0.0,0.0,2.026980070897872,1,2,0.0
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.003230684488277,0.027045084267033004,236,,0.25,0.0,0.0,0.0,2.388712560608162,1,0,0.0
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.028105023785022002,0.023800255337858,236,,0.25,0.0,0.0,0.0,1.9686686484017621,1,1,0.0
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.012080985113944,0.022106873433307,236,,0.25,0.0,0.0,0.0,2.09733841287101,1,2,0.0
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.019655965679542,0.018448439726913003,945,,1.0,0.0,0.0,0.0,2.069653488020469,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.034217910840982003,0.018223215581860002,945,,1.0,0.0,0.0,0.0,2.077403364807056,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.021857584788285003,0.018561627518898,945,,1.0,0.0,0.0,0.0,2.069463788989606,1,2,0.0
0.0,adv_no_projection_v2,amlnet,lightgbm,10.57118802576874,0.077495046870899,9,,0.01,1.0,0.48963629675701303,0.51541694513914,0.415281560491423,1,0,0.02
0.0,adv_no_projection_v2,amlnet,lightgbm,6.566688767771826,0.032994333759311004,9,,0.01,1.0,0.38735340248517003,0.370118529716897,0.50277489987885,1,1,0.02
0.0,adv_no_projection_v2,amlnet,lightgbm,13.662818414876178,0.20173510837195902,9,,0.01,1.0,0.33938918160499704,0.274867030984047,0.8353924374199251,1,2,0.02
0.063829787234042,adv_no_projection_v2,amlnet,lightgbm,6.901694386363468,0.084919083531362,47,,0.05,0.936170212765957,0.45894117730931605,0.472703163567174,0.9418050497758671,1,0,0.02
0.02127659574468,adv_no_projection_v2,amlnet,lightgbm,6.333677127057925,0.078838568865324,47,,0.05,0.9787234042553191,0.49464075603650703,0.517017351599343,0.566143380122469,1,1,0.02
0.0,adv_no_projection_v2,amlnet,lightgbm,5.419155879112831,0.072813471688566,47,,0.05,1.0,0.47755317208200704,0.47065720393570504,0.762922068655638,1,2,0.02
0.042553191489361,adv_no_projection_v2,amlnet,lightgbm,5.8907039756166935,0.093520223571929,94,,0.1,0.9574468085106381,0.518747473187555,0.52027545165043,0.9918672732431911,1,0,0.02
0.053191489361702,adv_no_projection_v2,amlnet,lightgbm,2.55797177607612,0.09420604737547601,94,,0.1,0.9468085106382971,0.455999409841751,0.516737866978773,0.703511917135033,1,1,0.02
0.031914893617021,adv_no_projection_v2,amlnet,lightgbm,6.202825052621794,0.068148685009116,94,,0.1,0.9680851063829781,0.49891957185251506,0.538838997851539,0.7553041692042151,1,2,0.02
0.033898305084745,adv_no_projection_v2,amlnet,lightgbm,2.641872591857382,0.08902289386570601,236,,0.25,0.9661016949152541,0.524546965296059,0.570795079570604,0.8998007001109121,1,0,0.02
