augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
smote_repaired_v2,0.9255897724950871,0.9954566057744931,0.000172089157519,8,amlnet,xgboost,0.000167882247531,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.914285714285714,0.928571428571428,0.928571428571428,0.75,1,70,385,653543,18.357080698013306,0.8151202434108641,0.9728694518026051,0.00023165090378600003,0.00023079030777100001,0.8297872340425531,0.8344102739723861,52,0.928571428571428,0.807692307692307,0.846153846153846,0.8653846153846151
smote_repaired_v2,0.924677521134711,0.987955622263273,0.00016309992584500002,8,amlnet,xgboost,0.00016261290805800002,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.914285714285714,0.928571428571428,0.928571428571428,0.75,3,70,385,653543,20.508237600326538,0.8596045014200551,0.9721039145414561,0.00020858171151700002,0.00021046592548400002,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.8653846153846151,0.8653846153846151,0.8653846153846151
smote_repaired_v2,0.9247733107704701,0.9949133227285161,0.000174593300303,8,amlnet,xgboost,0.000175894011587,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.9,0.928571428571428,0.928571428571428,0.75,4,70,385,653543,18.050945281982422,0.8456565846222961,0.9692463512179921,0.00022087244215700003,0.00021891736214700003,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.8269230769230761,0.8653846153846151,0.8653846153846151
random_feasible_v2,0.925775602944187,0.9960595409140661,0.00016577150328,8,amlnet,xgboost,0.000165253671872,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.914285714285714,0.928571428571428,0.928571428571428,0.75,0,70,385,653543,17.170944452285767,0.8325464168219451,0.9716847879406961,0.000215780465662,0.00021533372605000002,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.807692307692307,0.8653846153846151,0.884615384615384
random_feasible_v2,0.9278354703735501,0.996090329091406,0.000135343692238,8,amlnet,xgboost,0.00013742194004500002,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.928571428571428,0.928571428571428,0.928571428571428,0.75,1,70,385,653543,18.19307279586792,0.814588081634079,0.9764515775319281,0.00022847535438200002,0.000227786706489,0.8297872340425531,0.8344102739723861,52,0.928571428571428,0.769230769230769,0.8653846153846151,0.8653846153846151
random_feasible_v2,0.9278210840765541,0.9970481834975371,0.00012923289843,8,amlnet,xgboost,0.00013396168425800002,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.914285714285714,0.928571428571428,0.928571428571428,0.75,2,70,385,653543,19.783818006515503,0.8303039162394911,0.9704447214575501,0.00021440697306900002,0.00021336377272800002,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.8269230769230761,0.846153846153846,0.8653846153846151
random_feasible_v2,0.9327197202249231,0.9970693503694581,0.00013447069954800002,8,amlnet,xgboost,0.000137616957326,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.914285714285714,0.9428571428571421,0.9428571428571421,0.75,3,70,385,653543,18.24592876434326,0.8556174769898861,0.97342059246178,0.00021178108001,0.000212428928548,0.851063829787234,0.855823388037892,52,0.9523809523809521,0.846153846153846,0.8653846153846151,0.8653846153846151
random_feasible_v2,0.9251719268972771,0.9964561525041051,0.00016837134166400002,8,amlnet,xgboost,0.000166434045271,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.914285714285714,0.928571428571428,0.928571428571428,0.75,4,70,385,653543,17.429793119430542,0.844333959388421,0.9722802218413291,0.00020727361198200002,0.000210493501204,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.8269230769230761,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.9356170502747261,0.9933559540914061,0.000130263978522,8,amlnet,xgboost,0.000131457475067,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9428571428571421,0.9571428571428571,0.75,0,70,385,653543,20.707820653915405,0.8579784839776781,0.981417614570889,0.000156824838493,0.000156610977856,0.8910891089108911,0.8914005658666391,52,0.9183673469387751,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.9404985699733721,0.9925308737000541,0.000131294165216,8,amlnet,xgboost,0.000131176101387,new_pair,0.928571428571428,0,layering,1,0.928496596195949,0.928571428571428,0.928571428571428,0.9428571428571421,0.9428571428571421,0.75,1,70,385,653543,20.20377016067505,0.8588925308636761,0.98451843002822,0.00016594481877400002,0.00017182445161400002,0.877551020408163,0.8791129491518571,52,0.9347826086956521,0.8653846153846151,0.8653846153846151,0.884615384615384
