augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_feasible,0.056868582910340006,0.77340381795565,0.163971089846445,transxion,logistic,0.19988746345625302,0.009997797095555,,1,0.045055113019707,0.0050373962637880005,0.11308203991130801,0.431263858093126,0.467849223946784,1,1,902,5920,1820462,52.77492117881775,0.044475976487924,0.7880924032314861,0.11526290883918601,0.141466924263561,0.011513951916578,0.049995076440449,779,0.005811615921634,0.10654685494223301,0.38254172015404303,0.414634146341463
random_feasible,0.052058973609074,0.764884502676982,0.12259736837962401,transxion,logistic,0.143916271020806,0.012990654205607001,,1,0.053070014775305006,0.006564499752060001,0.108647450110864,0.414634146341463,0.45232815964523204,1,2,902,5920,1820462,53.71864032745361,0.044125805520333,0.779421370248765,0.10099267258157701,0.11773317593810101,0.013141800597354002,0.053843098303427005,779,0.006644518272425,0.102695763799743,0.396662387676508,0.41976893453145003
ours,0.07138686977057801,0.7116629364641851,0.15814323620200602,transxion,logistic,0.18644418528981402,0.009071845778621001,,1,0.037720279608374006,0.004573046247652,0.16962305986696202,0.38580931263858004,0.41130820399113005,1,0,902,5920,1820462,54.25245499610901,0.06974873254883801,0.740851700546133,0.12589079145068702,0.148196592482561,0.010007471641723002,0.043153295120847,779,0.005048255382331001,0.16688061617458202,0.39152759948652105,0.40949935815147603
ours,0.043219916568140004,0.6780550176514311,0.156724316541962,transxion,logistic,0.19095067327617302,0.008538190615105001,,1,0.034677467679769,0.0043036204206780004,0.10421286031042101,0.343680709534368,0.368070953436807,1,1,902,5920,1820462,53.311707973480225,0.037015936921514,0.7044394461896011,0.11912169262769201,0.145579951083638,0.009246071587008001,0.038067749499442,779,0.0046654649559960005,0.102695763799743,0.326059050064184,0.336328626444159
ours,0.058936775946046,0.711082429224091,0.35334556948752904,transxion,logistic,0.39268189032621104,0.005154250370854,,1,0.022886719555858002,0.002586903119426,0.162971175166297,0.33370288248337004,0.360310421286031,1,2,902,5920,1820462,55.651777029037476,0.054629408522095003,0.739065225072262,0.283713718453093,0.317394971706194,0.005552285760418001,0.028456588737764,779,0.0027874528015730004,0.152759948652118,0.328626444159178,0.34403080872913905
none,0.182191052793737,0.916778569258991,0.004448460153416,transxion,random_forest,0.028680273751064002,0.265649825230378,,1,0.292151288616945,0.186191536748329,0.30044345898004404,0.5820399113082041,0.65410199556541,1,0,902,2960,1817502,181.37905359268188,0.240377220981276,0.9281396574467721,0.004203739620228001,0.02811445034713,0.28450520833333304,0.325591772390171,779,0.190580026166593,0.349165596919127,0.6688061617458281,0.7381258023106541
none,0.18993657554654703,0.919514585304656,0.004357181454461,transxion,random_forest,0.027514350814359004,0.263356379635449,,1,0.290571351700227,0.183771929824561,0.301552106430155,0.576496674057649,0.672949002217294,1,1,902,2960,1817502,177.3940315246582,0.255312340372485,0.9295222665601991,0.004109905699000001,0.026961475511898002,0.285806451612903,0.32807615217053104,779,0.190866006031882,0.35430038510911405,0.679075738125802,0.745827984595635
none,0.184157399380237,0.9218351096338431,0.004340546722023,transxion,random_forest,0.027408003225994,0.262060379707438,,1,0.289980183448318,0.18217221981826,0.29490022172949004,0.576496674057649,0.672949002217294,1,2,902,2960,1817502,173.39213252067566,0.24591008639588402,0.9321933421238431,0.004089282063797,0.026860556894537,0.28334396936821904,0.326416297939267,779,0.18853503184713302,0.35044929396662305,0.671373555840821,0.747111681643132
random_graph,0.199043148646109,0.9246519771557611,0.005186576977085001,transxion,random_forest,0.034611109437119,0.29230289809909604,,1,0.323597727296825,0.20329432162982203,0.31152993348115304,0.595343680709534,0.677383592017738,1,0,902,5920,1820462,182.27596950531006,0.25451052755822,0.9380805693631491,0.004919102196946,0.033988592764944,0.30695289971163003,0.35330909705700203,779,0.204526046114432,0.355584082156611,0.684210526315789,0.7560975609756091
random_graph,0.189802434939702,0.9221634747739431,0.005344568302293001,transxion,random_forest,0.034560640546204,0.27106017191977,,1,0.30794739000308,0.182766615146831,0.298226164079822,0.5942350332594231,0.6829268292682921,1,1,902,5920,1820462,183.59191513061523,0.244901167415621,0.9350651738987771,0.005076162284727,0.033861401521476,0.28350208457415105,0.334412196086152,779,0.184567661884451,0.35173299101412003,0.686777920410783,0.7599486521181
random_graph,0.204039618266559,0.9239076942008231,0.005067071600594,transxion,random_forest,0.033474375182447,0.285197467591196,,1,0.318915922758891,0.19585921325051703,0.307095343680709,0.601995565410199,0.6906873614190681,1,2,902,5920,1820462,180.8835928440094,0.263101005796576,0.9377960027801291,0.00479021506605,0.032841496334730005,0.296296296296296,0.34432342811827904,779,0.19556285949055002,0.356867779204107,0.690629011553273,0.7637997432605901
adv_no_projection,0.158812216456128,0.920428382098998,0.007999724948798,transxion,random_forest,0.047545433966271006,0.24167561761546702,,1,0.28028132584894705,0.15946137491141002,0.264966740576496,0.5376940133037691,0.607538802660753,1,0,902,5920,1820462,181.57302713394165,0.220319036119724,0.9292627435846991,0.007644728167698,0.046582074823664006,0.251822770611329,0.30318632940191703,779,0.16110513096519502,0.31322207958921605,0.6264441591784331,0.6893453145057761
adv_no_projection,0.170541526074509,0.9201141652570781,0.008258162004130001,transxion,random_forest,0.05042140217064801,0.24727074235807803,,1,0.285258409031791,0.164011585807385,0.290465631929046,0.536585365853658,0.601995565410199,1,1,902,5920,1820462,179.5566771030426,0.24230349987187702,0.931576116065961,0.007873413591365001,0.04922199364999601,0.26278609776773104,0.31562640979585604,779,0.16847826086956502,0.33376123234916505,0.618741976893453,0.707317073170731
adv_no_projection,0.16272985258581102,0.916190345515076,0.008158907602765001,transxion,random_forest,0.050154926933064004,0.24369296833064902,,1,0.282694635512103,0.16076487252124602,0.270509977827051,0.544345898004434,0.6119733924611971,1,2,902,5920,1820462,183.26626229286194,0.225532739879369,0.928208111529851,0.007813511548233001,0.04903011102666,0.257254464285714,0.31034281926044005,779,0.164349376114081,0.33376123234916505,0.62387676508344,0.704749679075738
